appid;name;developer;publisher;release_date;price;is_free;owners_lower_bound;ccu;rating_porcentaje;positive;negative;hub_followers;total_achievements;total_dlcs;supported_languages;controller_support;platform_windows;platform_mac;platform_linux;min_ram_gb;metacritic_score;dev_game_count;dev_experience;pub_game_count;pub_experience;release_year;release_month;release_quarter;price_tier;short_desc_len;genre_action;genre_adventure;genre_casual;genre_free_to_play;genre_indie;genre_massively_multiplayer;genre_rpg;genre_racing;genre_simulation;genre_sports;genre_strategy;genre_violent;genre_gore;genre_early_access;cat_single_player;cat_multi_player;cat_co_op;cat_online_co_op;cat_local_co_op;cat_full_controller_support;cat_partial_controller_support;cat_steam_achievements;cat_steam_cloud;cat_steam_workshop;cat_in_app_purchases;cat_steam_trading_cards;cat_remote_play_together;cat_shared_split_screen_co_op;tag_pixel_art;tag_first_person;tag_open_world;tag_crafting;tag_permadeath;tag_story_rich;tag_roguelike;tag_roguelite;tag_survival;tag_horror;tag_rpg;tag_action_rpg;tag_turn_based;tag_strategy;tag_tower_defense;tag_platformer;tag_metroidvania;tag_soulslike;tag_co_op;tag_multiplayer;tag_local_co_op;tag_pvp;tag_battle_royale;tag_sandbox;tag_simulation;tag_management;tag_city_builder;tag_sports;tag_racing;tag_puzzle;tag_point_&_click;tag_visual_novel;tag_anime;tag_2d;tag_3d;tag_realistic;tag_low_poly;tag_cartoon;tag_dark;tag_atmospheric;tag_relaxing;tag_difficult;tag_casual;tag_indie;tag_early_access;tag_free_to_play;tag_vr;tag_moba;tag_fps;tag_stealth;ts_total_reviews;ts_positive;ts_negative;ts_steam_purchase;ts_early_access;ts_months_active;ts_avg_playtime_hrs;ts_positive_ratio;num_genres;num_tags;num_categories;is_early_access;label;label_name;dev_success_prior
340;Half-Life 2: Lost Coast;Valve;Valve;27 Oct, 2005;0.0;0;20000000;2;89.25;12215;1471;0;0;0;9;none;1;0;1;1.0;0;28;AAA;30;AAA;2005;10;Q4;F2P;184;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1000;910;90;822;0;24;2.01;0.91;1;6;1;0;2;Hit;0.9156
1091500;Cyberpunk 2077;CD PROJEKT RED;CD PROJEKT RED;9 Dec, 2020;199.0;0;20000000;22265;84.39;713071;131850;0;57;3;19;full;1;1;0;12.0;86;6;Establecido;7;Establecido;2020;12;Q4;Premium;178;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1000;948;52;922;0;1;116.92;0.948;1;7;5;0;2;Hit;0.8064
381210;Dead by Daylight;Behaviour Interactive Inc.;Behaviour Interactive Inc.;14 Jun, 2016;14.99;0;20000000;44886;79.05;630223;166993;0;297;39;15;full;1;0;0;8.0;0;4;Establecido;6;Establecido;2016;6;Q2;Mid;276;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1000;692;308;746;0;1;313.74;0.692;1;9;7;0;2;Hit;0.6472
990080;Hogwarts Legacy;Avalanche Software;Warner Bros. Games;10 Feb, 2023;200.0;0;20000000;5716;90.22;289966;31429;0;45;1;14;full;1;0;0;16.0;83;3;Establecido;10;AAA;2023;2;Q1;Premium;161;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1000;848;152;769;0;1;53.92;0.848;3;7;5;0;2;Hit;0.7468
438100;VRChat;VRChat Inc.;VRChat Inc.;1 Feb, 2017;0.0;1;20000000;34699;75.56;181623;58732;0;0;0;11;full;1;0;0;4.0;0;1;Novato;1;Novato;2017;2;Q1;F2P;141;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1000;711;289;1000;1000;1;572.41;0.711;6;11;5;1;2;Hit;0.7257
292030;The Witcher 3: Wild Hunt;CD PROJEKT RED;CD PROJEKT RED;18 May, 2015;99.99;0;20000000;15893;96.13;802993;32356;0;78;22;17;none;1;0;0;6.0;93;6;Establecido;7;Establecido;2015;5;Q2;Premium;254;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1000;947;53;938;0;1;98.55;0.947;1;7;6;0;2;Hit;0.8064
945360;Among Us;Innersloth;Innersloth;16 Nov, 2018;2.49;0;20000000;3832;91.85;643681;57104;0;33;0;14;full;1;0;0;1.0;85;1;Novato;3;Establecido;2018;11;Q4;Budget;84;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1000;932;68;883;0;1;32.54;0.932;1;6;7;0;2;Hit;0.7257
1097150;Fall Guys;Mediatonic;;3 Aug, 2020;0.0;0;20000000;664;81.3;385154;88589;0;34;0;11;none;1;0;0;8.0;80;1;Novato;1;Novato;2020;8;Q3;F2P;200;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1000;756;244;1000;0;6;93.39;0.756;5;8;6;0;2;Hit;0.7257
49520;Borderlands 2;Gearbox Software;2K;20 Sep, 2012;19.99;0;10000000;8551;92.44;272900;22318;0;75;5;8;full;1;1;1;0.0;89;8;Establecido;42;AAA;2012;9;Q3;Mid;94;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1000;867;133;484;0;2;128.16;0.867;2;7;7;0;2;Hit;0.8268
227300;Euro Truck Simulator 2;SCS Software;SCS Software;12 Oct, 2012;10.09;0;10000000;17281;97.36;844480;22924;0;106;107;30;none;1;1;1;8.0;79;2;Novato;2;Novato;2012;10;Q4;Mid;211;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1000;961;39;881;0;1;90.05;0.961;2;9;10;0;2;Hit;0.7468
892970;Valheim;Iron Gate AB;Coffee Stain Publishing;2 Feb, 2021;13.19;0;10000000;14439;94.32;471451;28377;0;0;1;14;full;1;1;1;8.0;0;1;Novato;6;Establecido;2021;2;Q1;Mid;200;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1000;852;148;758;1000;1;190.94;0.852;5;9;6;1;2;Hit;0.7257
739630;Phasmophobia;Kinetic Games;Kinetic Games;18 Sep, 2020;13.29;0;10000000;9978;95.82;736611;32168;0;54;0;26;full;1;0;0;8.0;0;1;Novato;1;Novato;2020;9;Q3;Mid;233;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1000;661;339;811;1000;1;87.1;0.661;3;9;8;1;2;Hit;0.7257
444090;Paladins®;Evil Mojo Games;Hi-Rez Studios;8 May, 2018;0.0;1;10000000;1028;84.98;294373;52031;0;58;8;9;full;1;0;0;4.0;83;1;Novato;5;Establecido;2018;5;Q2;F2P;164;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1000;823;177;1000;0;4;363.63;0.823;4;8;5;0;2;Hit;0.7257
1203220;NARAKA: BLADEPOINT;24 Entertainment;NetEase Games ;11 Aug, 2021;0.0;1;10000000;66954;69.54;225960;98967;0;40;4;13;none;1;0;0;8.0;0;1;Novato;1;Novato;2021;8;Q3;F2P;300;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;999;658;341;999;0;2;766.08;0.659;3;6;5;0;2;Hit;0.7257
320;Half-Life 2: Deathmatch;Valve;Valve;1 Nov, 2004;0.0;0;10000000;159;90.67;12962;1334;0;0;0;1;none;1;0;1;0.25;0;28;AAA;30;AAA;2004;11;Q4;F2P;212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;999;898;101;656;0;10;156.38;0.899;1;6;1;0;2;Hit;0.9156
70;Half-Life;Valve;Valve;19 Nov, 1998;5.79;0;10000000;634;96.54;143086;5135;0;0;1;8;full;1;1;1;0.09;96;28;AAA;30;AAA;1998;11;Q4;Budget;317;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1000;958;42;745;0;2;20.65;0.958;1;7;4;0;2;Hit;0.9156
582010;Monster Hunter: World;CAPCOM Co., Ltd.;CAPCOM Co., Ltd.;8 Aug, 2018;23.0;0;10000000;11923;88.01;434239;59151;0;100;200;14;none;1;0;0;8.0;88;29;AAA;29;AAA;2018;8;Q3;Premium;239;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1000;892;108;590;0;1;204.77;0.892;1;7;7;0;2;Hit;0.8346
227940;Heroes & Generals;TLM Partners;TLM Partners;18 Oct, 2016;0.0;0;10000000;0;67.59;96499;46264;0;0;0;12;none;1;0;0;4.0;0;1;Novato;1;Novato;2016;10;Q4;F2P;241;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1000;848;152;1000;0;16;188.89;0.848;4;11;4;1;2;Hit;0.7257
252950;Rocket League®;Psyonix LLC;Psyonix LLC;6 Jul, 2015;0.0;0;10000000;21106;87.35;509445;73775;0;88;0;12;none;1;0;0;4.0;86;1;Novato;1;Novato;2015;7;Q3;F2P;327;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1000;624;376;686;0;2;1109.46;0.624;4;7;11;0;2;Hit;0.7257
108600;Project Zomboid;The Indie Stone;The Indie Stone;8 Nov, 2013;10.49;0;10000000;22864;94.19;355171;21892;0;0;0;21;none;1;1;1;8.0;0;1;Novato;1;Novato;2013;11;Q4;Mid;298;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1000;908;92;723;1000;1;150.79;0.908;4;12;10;1;2;Hit;0.7257
1966720;Lethal Company;Zeekerss;Zeekerss;23 Oct, 2023;5.79;0;10000000;6199;97.18;473422;13738;0;0;0;1;none;1;0;0;0.0;0;2;Novato;2;Novato;2023;10;Q4;Budget;80;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1000;919;81;788;1000;1;56.54;0.919;4;5;5;1;2;Hit;0.7468
1174180;Red Dead Redemption 2;Rockstar Games;Rockstar Games;5 Dec, 2019;200.0;0;10000000;29885;92.25;676667;56875;0;51;0;13;none;1;0;0;8.0;93;6;Establecido;15;AAA;2019;12;Q4;Premium;222;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1000;921;79;938;0;1;63.31;0.921;2;8;7;0;2;Hit;0.8064
1517290;Battlefield™ 2042;DICE;Electronic Arts;19 Nov, 2021;59.99;0;10000000;2774;46.74;139186;158588;0;34;2;14;full;1;0;0;8.0;0;8;Establecido;52;AAA;2021;11;Q4;Premium;113;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1000;544;456;914;0;2;36.48;0.544;3;5;7;0;2;Hit;0.8268
1240440;Halo Infinite;343 Industries;Xbox Game Studios;15 Nov, 2021;0.0;1;10000000;2275;69.66;123333;53708;0;144;1;18;full;1;0;0;8.0;0;2;Novato;30;AAA;2021;11;Q4;F2P;159;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1000;625;375;1000;0;3;106.0;0.625;1;9;5;0;2;Hit;0.7468
648800;Raft;Redbeet Interactive;Axolot Games;20 Jun, 2022;10.99;0;10000000;4701;93.31;323198;23161;0;104;0;12;none;1;0;0;6.0;0;1;Novato;2;Novato;2022;6;Q2;Mid;249;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1000;904;96;850;0;1;41.15;0.904;3;11;6;1;2;Hit;0.7257
386360;SMITE®;Titan Forge Games;Hi-Rez Studios;8 Sep, 2015;0.0;1;10000000;1853;78.77;94368;25428;0;319;13;10;full;1;0;0;4.0;83;2;Novato;5;Establecido;2015;9;Q3;F2P;221;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;999;697;302;999;0;9;832.47;0.698;8;9;5;0;2;Hit;0.7468
444200;World of Tanks Blitz;Wargaming Group Limited;Wargaming Group Limited;9 Nov, 2016;0.0;1;10000000;5707;78.57;116407;31754;0;0;15;20;none;1;1;0;2.0;0;3;Establecido;3;Establecido;2016;11;Q4;F2P;306;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;999;664;335;999;0;3;361.02;0.665;4;6;5;0;2;Hit;0.7649
10;Counter-Strike;Valve;Valve;1 Nov, 2000;5.79;0;10000000;7323;97.43;243818;6427;0;0;0;8;none;1;1;1;0.09;88;28;AAA;30;AAA;2000;11;Q4;Budget;315;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1000;962;38;820;0;2;294.51;0.962;1;6;1;0;2;Hit;0.9156
240;Counter-Strike: Source;Valve;Valve;1 Nov, 2004;5.79;0;10000000;6187;96.26;175426;6808;0;147;0;12;none;1;0;1;0.5;88;28;AAA;30;AAA;2004;11;Q4;Budget;128;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1000;962;38;829;0;2;180.06;0.962;1;10;3;0;2;Hit;0.9156
3164500;Schedule I;TVGS;TVGS;24 Mar, 2025;10.49;0;10000000;22757;98.41;200803;3238;0;13;0;1;none;1;0;0;8.0;0;1;Novato;1;Novato;2025;3;Q1;Mid;196;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1000;960;40;900;1000;1;42.0;0.96;5;11;6;1;2;Hit;0.7257
755790;Ring of Elysium;Aurora Studio;TCH Scarlet Limited;24 Jun, 2019;0.0;0;10000000;0;74.47;74345;25492;0;0;0;5;none;1;0;0;4.0;0;1;Novato;1;Novato;2019;6;Q2;F2P;102;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1000;828;172;1000;0;27;168.53;0.828;2;12;1;1;2;Hit;0.7257
400;Portal;Valve;Valve;10 Oct, 2007;5.79;0;10000000;638;98.47;175024;2717;0;15;2;27;full;1;0;1;0.5;90;28;AAA;30;AAA;2007;10;Q4;Budget;223;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1000;977;23;920;0;2;8.54;0.977;1;6;3;0;2;Hit;0.9156
1222670;The Sims™ 4;Maxis;Electronic Arts;18 Jun, 2020;0.0;1;10000000;25276;87.31;149064;21663;0;0;109;18;none;1;0;0;4.0;0;1;Novato;52;AAA;2020;6;Q2;F2P;189;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1000;808;192;1000;0;1;172.11;0.808;3;6;3;0;2;Hit;0.7257
550650;Black Squad;VALOFE;VALOFE;26 Jun, 2019;0.0;1;10000000;212;75.93;62042;19672;0;36;2;14;none;1;0;0;6.0;0;2;Novato;4;Establecido;2019;6;Q2;F2P;271;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;999;643;356;999;0;14;199.52;0.644;1;9;4;1;2;Hit;0.7468
322330;Don't Starve Together;Klei Entertainment;Klei Entertainment;21 Apr, 2016;6.59;0;10000000;30542;95.26;475393;23668;0;0;49;12;full;1;1;1;1.0;83;7;Establecido;6;Establecido;2016;4;Q2;Budget;141;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1000;900;100;739;0;1;175.46;0.9;6;12;8;0;2;Hit;0.8172
239140;Dying Light;Techland;Techland;26 Jan, 2015;18.0;0;10000000;4953;95.2;435687;21945;0;78;41;17;full;1;1;1;4.0;87;5;Establecido;2;Novato;2015;1;Q1;Mid;229;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1000;934;66;802;0;1;35.92;0.934;2;10;9;0;2;Hit;0.7318
477160;Human Fall Flat;No Brakes Games;Curve Games;22 Jul, 2016;3.14;0;10000000;950;94.67;202253;11387;0;151;1;16;full;1;1;0;1.0;70;1;Novato;13;AAA;2016;7;Q3;Budget;193;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1000;937;63;794;0;2;18.74;0.937;4;9;10;0;2;Hit;0.7257
251570;7 Days to Die;The Fun Pimps;The Fun Pimps Entertainment LLC;25 Jul, 2024;200.0;0;10000000;17045;88.61;327889;42157;0;43;9;14;full;1;1;1;8.0;0;1;Novato;1;Novato;2024;7;Q3;Premium;228;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;996;824;172;631;0;1;286.23;0.827;6;9;7;0;2;Hit;0.7257
100;Counter-Strike: Condition Zero;Valve;Valve;1 Mar, 2004;5.79;0;10000000;83;89.75;13442;1535;0;0;0;8;none;1;1;1;0.09;65;28;AAA;30;AAA;2004;3;Q1;Budget;300;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1000;906;94;919;0;17;11.8;0.906;1;9;2;0;2;Hit;0.9156
1665460;eFootball™;KONAMI;KONAMI;29 Sep, 2021;0.0;1;10000000;13404;47.73;44067;48266;0;0;0;17;none;1;0;0;8.0;0;12;AAA;18;AAA;2021;9;Q3;F2P;140;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1000;605;395;1000;0;1;225.68;0.605;2;9;7;0;2;Hit;0.7354
417910;Street Warriors Online;Crazy Rocks Studios;Crazy Rocks Studios;16 Dec, 2016;1.99;0;10000000;1;57.59;941;693;0;43;3;7;none;1;0;0;2.0;0;1;Novato;1;Novato;2016;12;Q4;Budget;274;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;27;11;16;14;0;18;3.31;0.407;4;9;5;1;2;Hit;0.7257
433850;Z1 Battle Royale;Daybreak Game Company;Daybreak Game Company;28 Feb, 2018;0.0;1;10000000;1010;55.75;113729;90284;0;0;0;8;none;1;0;0;6.0;70;2;Novato;5;Establecido;2018;2;Q1;F2P;310;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1000;634;366;1000;0;21;254.62;0.634;3;10;2;1;2;Hit;0.7468
