appid;month;review_count;positive_count;negative_count;steam_purchase_count;early_access_count;avg_playtime_at_review_hrs
2893970;2025-05;1;1;0;1;0;14.25
2893970;2025-06;1;1;0;1;0;1.93
2893970;2025-08;1;1;0;1;0;2.65
2893970;2025-10;1;1;0;1;0;1.25
2893970;2025-12;1;1;0;1;0;1.0
2893970;2026-04;1;0;1;1;0;0.42
2894090;2024-01;0;0;0;0;0;0.0
2894280;2024-07;1;1;0;1;0;1.88
2894280;2024-12;1;1;0;1;0;0.27
2894280;2025-08;1;1;0;1;0;6.75
2894820;2025-02;49;26;23;42;0;4.06
2894820;2025-03;4;1;3;4;0;5.77
2894820;2025-04;5;4;1;5;0;8.23
2894820;2025-05;1;1;0;1;0;5.68
2894820;2025-06;2;0;2;1;0;3.43
2894820;2025-07;2;1;1;2;0;7.93
2894820;2025-10;2;0;2;2;0;10.59
2894820;2025-11;2;1;1;2;0;6.12
2894820;2025-12;2;2;0;2;0;16.48
2894820;2026-01;2;1;1;1;0;13.48
2894820;2026-02;2;1;1;1;0;3.06
2894820;2026-03;2;0;2;2;0;3.11
2894820;2026-04;3;1;2;2;0;4.07
2894820;2026-05;3;3;0;3;0;6.7
2895040;2024-01;0;0;0;0;0;0.0
2895180;2024-05;1;1;0;1;0;0.27
2895180;2026-05;1;0;1;1;0;0.12
2895410;2024-01;0;0;0;0;0;0.0
2896610;2024-01;0;0;0;0;0;0.0
2897560;2025-05;88;42;46;86;0;46.34
2897560;2025-06;16;10;6;16;0;46.08
2897560;2025-07;15;11;4;15;0;55.76
2897560;2025-08;4;3;1;4;0;141.76
2897560;2025-09;9;7;2;9;0;73.82
2897560;2025-10;3;1;2;3;0;75.06
2897560;2025-11;6;5;1;6;0;59.04
2897560;2025-12;1;0;1;1;0;17.67
2897560;2026-01;1;0;1;1;0;74.92
2897700;2024-10;66;61;5;61;0;5.55
2897700;2024-11;168;150;18;149;0;5.88
2897700;2024-12;96;88;8;87;0;5.04
2897700;2025-01;63;50;13;56;0;7.23
2897700;2025-02;48;43;5;44;0;7.05
2897700;2025-03;44;37;7;39;0;8.37
2897700;2025-04;33;28;5;30;0;11.72
2897700;2025-05;28;23;5;26;0;6.93
2897700;2025-06;33;30;3;30;0;6.25
2897700;2025-07;39;35;4;38;0;7.11
2897700;2025-08;19;15;4;17;0;6.23
2897700;2025-09;35;34;1;31;0;7.43
2897700;2025-10;38;34;4;33;0;7.41
2897700;2025-11;39;35;4;33;0;5.89
2897700;2025-12;63;57;6;57;0;5.91
2897700;2026-01;42;36;6;35;0;5.48
2897700;2026-02;28;24;4;23;0;7.4
2897700;2026-03;50;45;5;39;0;10.62
2897700;2026-04;38;36;2;29;0;12.86
2897700;2026-05;30;28;2;25;0;6.52
2897870;2024-01;0;0;0;0;0;0.0
2898090;2024-01;0;0;0;0;0;0.0
2898270;2024-05;63;59;4;44;63;7.11
2898270;2024-06;178;155;23;163;178;6.46
2898270;2024-07;91;83;8;86;91;8.63
2898270;2024-08;58;45;13;55;58;7.23
2898270;2024-09;24;21;3;22;24;8.29
2898270;2024-10;28;21;7;28;28;7.21
2898270;2024-11;93;82;11;91;93;6.3
2898270;2024-12;66;55;11;60;66;7.49
2898270;2025-01;33;23;10;32;33;8.37
2898270;2025-02;15;11;4;15;15;16.48
2898270;2025-03;28;22;6;25;28;5.68
2898270;2025-04;12;10;2;12;12;8.14
2898270;2025-05;10;4;6;9;10;9.81
2898270;2025-06;11;8;3;10;11;13.22
2898270;2025-07;13;9;4;13;13;8.3
2898270;2025-08;11;10;1;10;11;8.36
2898270;2025-09;14;7;7;14;14;10.81
2898270;2025-10;8;2;6;7;8;4.28
2898270;2025-11;11;8;3;9;11;15.33
2898270;2025-12;8;5;3;8;8;9.81
2898270;2026-01;9;8;1;9;9;6.35
2898270;2026-02;7;6;1;7;7;9.9
2898270;2026-03;16;12;4;15;16;6.48
2898270;2026-04;4;3;1;4;4;13.79
2898270;2026-05;4;3;1;4;4;16.11
2898620;2024-01;0;0;0;0;0;0.0
2898730;2024-01;0;0;0;0;0;0.0
2898820;2024-12;1;0;1;0;0;1.33
2898820;2025-06;1;1;0;1;0;1.35
2898820;2025-08;1;0;1;0;0;0.12
2898820;2025-10;1;1;0;0;0;0.32
2898820;2026-01;1;1;0;1;0;1.47
2899240;2024-01;0;0;0;0;0;0.0
2899460;2024-01;0;0;0;0;0;0.0
2899600;2024-12;1;0;1;1;0;1.68
2900780;2024-05;4;4;0;4;4;0.13
2900780;2024-07;1;1;0;1;1;0.42
2900780;2024-08;1;1;0;1;1;14.38
2900780;2024-09;1;1;0;1;1;11.6
2900780;2025-12;1;1;0;1;1;1.0
2900900;2025-10;13;12;1;2;0;6.94
2900900;2025-11;3;3;0;0;0;2.69
2900900;2025-12;2;2;0;0;0;2.2
2900900;2026-01;1;1;0;0;0;0.6
2902600;2024-01;0;0;0;0;0;0.0
2903060;2024-08;8;7;1;8;0;2.67
2903060;2024-09;9;9;0;9;0;6.76
2903060;2024-10;1;1;0;1;0;4.68
2903060;2024-11;5;5;0;5;0;5.9
2903060;2024-12;2;2;0;2;0;1.83
2903060;2025-01;6;6;0;6;0;5.96
2903060;2025-02;2;2;0;2;0;5.27
2903060;2025-03;2;2;0;2;0;1.5
2903060;2025-05;1;0;1;1;0;3.85
2903060;2025-06;3;3;0;3;0;2.66
2903060;2025-07;6;6;0;6;0;7.45
2903060;2025-09;5;5;0;5;0;3.66
2903060;2025-10;4;3;1;4;0;3.0
2903060;2025-11;1;1;0;1;0;2.03
2903060;2025-12;2;2;0;2;0;1.29
2903060;2026-01;2;2;0;2;0;4.09
2903060;2026-02;2;1;1;2;0;6.49
2903060;2026-03;1;1;0;1;0;5.03
2903060;2026-04;3;3;0;3;0;4.88
2903060;2026-05;1;1;0;1;0;4.05
2903190;2024-01;0;0;0;0;0;0.0
2903240;2025-11;28;28;0;11;28;6.13
2903240;2025-12;7;6;1;1;7;1.31
2903240;2026-02;2;1;1;1;2;2.98
2903240;2026-04;1;1;0;1;1;153.32
2903580;2024-01;0;0;0;0;0;0.0
2903720;2024-01;0;0;0;0;0;0.0
2904100;2024-08;8;1;7;8;0;5.88
2904100;2024-09;2;0;2;2;0;32.83
2904100;2024-12;2;0;2;2;0;4.69
2904100;2025-01;1;0;1;1;0;21.42
2904100;2025-04;1;0;1;1;0;4.13
2904100;2025-07;1;0;1;1;0;0.6
2904340;2024-10;2;2;0;2;0;0.23
2904340;2024-11;1;1;0;1;0;12.07
2904340;2025-12;1;1;0;1;0;1.0
2904340;2026-01;1;0;1;1;0;3.95
2904340;2026-03;1;1;0;1;0;0.18
2904490;2024-05;1;1;0;1;0;6.68
2904860;2024-04;4;3;1;4;0;0.46
2904860;2024-05;4;3;1;4;0;1.23
2904860;2024-06;3;2;1;3;0;0.85
2904860;2024-07;1;1;0;1;0;0.35
2904860;2024-08;3;2;1;3;0;5.09
2904860;2024-09;3;3;0;3;0;4.13
2904860;2024-11;1;1;0;1;0;0.85
2904860;2025-02;2;2;0;2;0;0.23
2904860;2025-06;1;0;1;1;0;4.38
2904860;2025-12;1;1;0;1;0;1.0
2904860;2026-04;2;1;1;2;0;5.33
2904930;2024-07;3;3;0;0;3;4.93
2904930;2024-08;4;4;0;1;4;2.16
2904930;2024-09;1;1;0;0;1;0.63
2904930;2024-11;2;2;0;0;2;4.74
2904930;2024-12;2;1;1;0;2;1.09
2904930;2025-01;1;1;0;1;1;2.58
2904930;2025-04;27;24;3;24;27;4.25
2904930;2025-05;2;2;0;0;2;1.26
2904930;2026-03;1;1;0;0;1;3.58
2905360;2024-04;4;4;0;3;0;2.22
2905360;2024-07;1;1;0;1;0;0.5
2905360;2024-08;1;1;0;0;0;2.72
2906030;2024-04;29;27;2;12;0;2.96
2906030;2024-05;23;20;3;8;0;5.72
2906030;2024-06;4;3;1;1;0;3.04
2906030;2024-08;3;2;1;0;0;3.76
2906030;2024-09;3;2;1;2;0;1.68
2906030;2024-11;2;2;0;0;0;3.84
2906030;2025-03;2;1;1;0;0;8.53
2906030;2025-08;2;1;1;1;0;0.94
2906030;2025-10;1;1;0;0;0;0.2
2906030;2025-11;1;1;0;1;0;1.83
2906030;2025-12;2;2;0;0;0;9.73
2906030;2026-01;1;1;0;0;0;4.47
2906030;2026-05;1;1;0;1;0;3.2
2906160;2024-07;3;2;1;2;0;1.63
2906160;2024-08;3;1;2;3;0;0.82
2906170;2024-05;10;10;0;10;0;0.83
2906170;2024-06;5;3;2;5;0;0.25
2906170;2024-08;1;0;1;0;0;0.32
2906170;2024-11;1;1;0;1;0;0.53
2906170;2024-12;2;0;2;2;0;0.33
2906170;2025-05;1;0;1;1;0;0.23
2906170;2025-07;1;0;1;1;0;0.1
2906170;2025-12;1;0;1;1;0;0.3
2906200;2024-05;8;8;0;8;0;0.82
2906200;2024-06;2;2;0;2;0;0.58
2906200;2024-08;1;1;0;1;0;14.38
2906200;2024-09;1;1;0;1;0;12.07
2906200;2024-12;2;2;0;2;0;0.35
2906200;2025-02;2;2;0;2;0;0.82
2906200;2025-07;1;1;0;1;0;0.57
2906200;2025-12;2;2;0;2;0;0.71
2906200;2026-01;2;1;1;2;0;0.17
2906200;2026-02;1;1;0;1;0;0.48
2906200;2026-03;1;1;0;1;0;0.25
2906260;2026-04;8;6;2;8;0;1.49
2906260;2026-05;16;12;4;16;0;1.73
2906310;2024-01;0;0;0;0;0;0.0
2906370;2024-11;108;93;15;98;108;5.29
2906370;2024-12;55;46;9;55;55;6.89
2906370;2025-01;37;32;5;37;37;6.91
2906370;2025-02;18;14;4;17;18;6.71
2906370;2025-03;44;38;6;44;44;6.08
2906370;2025-04;58;54;4;58;58;12.16
2906370;2025-05;28;21;7;28;28;10.39
2906370;2025-06;7;5;2;7;7;6.05
2906370;2025-07;23;16;7;22;23;5.89
2906370;2025-08;12;10;2;12;12;6.74
2906370;2025-09;10;6;4;10;10;9.14
2906370;2025-10;13;10;3;12;13;5.97
2906370;2025-11;22;19;3;22;22;9.1
2906370;2025-12;8;3;5;8;8;2.83
2906370;2026-01;7;4;3;7;7;5.06
2906370;2026-02;6;3;3;6;6;5.45
2906370;2026-03;10;9;1;10;10;8.18
2906370;2026-04;5;3;2;5;5;13.24
2906370;2026-05;7;4;3;6;7;4.52
2906380;2024-01;0;0;0;0;0;0.0
2906500;2024-04;10;7;3;7;10;0.64
2906500;2024-05;1;0;1;1;1;0.57
2906500;2024-07;1;0;1;0;1;0.45
2906500;2025-04;1;0;1;1;1;0.43
2906500;2026-04;1;1;0;0;1;0.23
2906790;2024-01;0;0;0;0;0;0.0
2906930;2024-05;1;1;0;1;1;0.45
2906930;2025-11;1;1;0;1;1;0.08
2906930;2026-01;1;1;0;1;1;0.52
2907360;2024-01;0;0;0;0;0;0.0
2907430;2024-01;0;0;0;0;0;0.0
2907580;2024-01;0;0;0;0;0;0.0
2908100;2024-01;0;0;0;0;0;0.0
2909450;2024-01;0;0;0;0;0;0.0
2909600;2024-01;0;0;0;0;0;0.0
2909960;2025-07;4;4;0;2;4;1.47
2909960;2025-08;1;0;1;1;1;1.43
2909960;2025-10;2;1;1;1;2;1.78
2909960;2025-11;2;2;0;1;2;2.22
2909960;2025-12;2;1;1;1;2;2.2
2911080;2024-06;1;1;0;1;0;0.6
2911080;2024-09;1;0;1;1;0;0.62
2911130;2024-04;10;9;1;8;0;1.85
2911130;2024-05;5;4;1;5;0;3.31
2911130;2024-06;1;0;1;0;0;2.48
2911130;2024-09;2;0;2;2;0;2.65
2911130;2024-11;1;0;1;1;0;0.8
2911200;2024-01;0;0;0;0;0;0.0
2911280;2024-09;6;4;2;5;0;1.23
2911280;2024-10;100;92;8;96;0;2.54
2911280;2024-11;10;5;5;10;0;2.78
2911280;2024-12;13;11;2;13;0;4.57
2911280;2025-01;7;5;2;7;0;4.99
2911280;2025-02;6;3;3;5;0;4.59
2911280;2025-03;2;1;1;2;0;2.15
2911280;2025-04;4;4;0;3;0;60.59
2911280;2025-05;2;1;1;2;0;7.2
2911280;2025-07;8;7;1;6;0;4.94
2911280;2025-08;3;3;0;3;0;5.91
2911280;2025-09;3;3;0;3;0;3.69
2911280;2025-10;1;0;1;1;0;2.33
2911280;2025-11;1;1;0;1;0;4.13
2911280;2025-12;2;2;0;1;0;7.07
2911280;2026-01;1;0;1;1;0;7.83
2911280;2026-02;3;2;1;2;0;4.95
2911280;2026-03;1;0;1;0;0;6.3
2911280;2026-04;3;3;0;3;0;4.82
2911540;2024-05;12;10;2;5;0;0.29
2911540;2024-07;1;1;0;1;0;0.27
2911540;2024-08;3;3;0;2;0;1.97
2911540;2024-09;1;0;1;1;0;0.43
2911540;2024-10;1;1;0;1;0;0.18
2911540;2024-12;2;1;1;2;0;0.45
2911540;2025-04;2;2;0;2;0;1.89
2911540;2025-05;2;2;0;2;0;1.09
2911540;2025-07;1;1;0;1;0;0.2
2911540;2026-03;2;2;0;2;0;0.2
2911540;2026-04;1;1;0;1;0;1.72
2912470;2024-08;4;4;0;4;0;0.6
2912470;2024-11;1;1;0;1;0;12.07
2912470;2025-02;1;0;1;1;0;1.78
2912470;2025-12;1;1;0;1;0;1.0
2912750;2024-01;0;0;0;0;0;0.0
2913190;2024-01;0;0;0;0;0;0.0
2913530;2025-06;4;4;0;4;0;1.89
2914130;2025-01;2;2;0;0;0;2.55
2914130;2025-06;1;1;0;1;0;0.25
2914150;2026-05;999;926;73;904;0;11.5
2914170;2024-10;1;0;1;0;0;7.35
2914170;2024-11;3;2;1;1;0;12.41
2914170;2025-03;1;1;0;0;0;0.5
2914170;2025-04;1;1;0;0;0;0.28
2914170;2026-01;1;1;0;1;0;0.23
2914270;2024-01;0;0;0;0;0;0.0
2914910;2024-01;0;0;0;0;0;0.0
2915390;2024-12;7;6;1;7;0;0.19
2915390;2025-02;5;5;0;5;0;0.21
2915390;2025-04;1;0;1;1;0;0.63
2915390;2025-07;1;1;0;1;0;2.3
2915390;2025-10;1;1;0;1;0;0.8
2915390;2025-12;1;1;0;1;0;1.0
2915390;2026-01;1;1;0;1;0;0.27
2915450;2024-05;4;3;1;4;4;1.83
2915450;2024-06;2;1;1;2;2;0.29
2915450;2024-07;1;1;0;1;1;2.9
2915450;2024-08;2;1;1;2;2;10.47
2915450;2024-09;1;1;0;1;1;11.8
2915450;2024-12;1;1;0;1;1;0.32
2915450;2025-01;1;1;0;1;1;1.28
2915450;2025-02;1;1;0;1;1;0.15
2915450;2025-04;1;0;1;1;1;11.88
2915450;2025-05;1;0;1;1;1;1.08
2915450;2025-07;1;1;0;1;1;1.02
2915450;2025-12;1;1;0;1;1;1.0
2915450;2026-01;1;0;1;1;1;5.55
2915450;2026-05;1;0;1;1;1;2.68
2915880;2024-08;2;2;0;0;0;0.39
2916040;2024-07;1;1;0;1;1;0.17
2916220;2024-05;4;4;0;4;0;1.99
2916220;2024-06;3;3;0;3;0;3.28
2916220;2024-07;11;10;1;11;0;10.32
2916220;2024-08;5;4;1;5;0;27.64
2916220;2024-09;5;4;1;5;0;78.67
2916220;2024-10;6;6;0;6;0;9.45
2916220;2024-11;4;4;0;4;0;5.74
2916220;2024-12;4;4;0;3;0;8.04
2916220;2025-01;4;4;0;4;0;93.35
2916220;2025-02;3;3;0;3;0;30.47
2916220;2025-03;3;1;2;3;0;0.46
2916220;2025-04;5;4;1;5;0;7.57
2916220;2025-05;4;4;0;4;0;100.28
2916220;2025-06;2;2;0;2;0;4.33
2916220;2025-07;3;3;0;3;0;11.79
2916220;2025-08;5;4;1;5;0;34.29
2916220;2025-09;2;1;1;2;0;5.12
2916220;2025-10;3;3;0;3;0;12.31
2916220;2025-11;3;3;0;3;0;13.66
2916220;2025-12;2;2;0;2;0;5.67
2916220;2026-01;4;4;0;4;0;13.68
2916220;2026-02;2;2;0;2;0;5.83
2916220;2026-03;2;2;0;2;0;14.41
2916220;2026-05;3;3;0;3;0;160.72
2916770;2024-12;117;109;8;114;0;13.48
2916770;2025-01;70;66;4;69;0;32.66
2916770;2025-02;93;89;4;89;0;24.57
2916770;2025-03;45;41;4;42;0;27.49
2916770;2025-04;43;43;0;42;0;32.84
2916770;2025-05;31;29;2;30;0;37.35
2916770;2025-06;12;12;0;12;0;38.16
2916770;2025-07;21;20;1;21;0;24.1
2916770;2025-08;39;38;1;38;0;18.04
2916770;2025-09;21;19;2;20;0;66.15
2916770;2025-10;12;12;0;12;0;27.23
2916770;2025-11;41;41;0;40;0;28.19
2916770;2025-12;12;12;0;12;0;34.37
2916770;2026-01;17;15;2;15;0;72.32
2916770;2026-02;6;6;0;6;0;34.84
2916770;2026-03;8;6;2;8;0;29.81
2916770;2026-04;1;1;0;1;0;37.82
2916770;2026-05;5;5;0;5;0;68.67
2916960;2024-05;2;1;1;2;0;0.6
2916960;2024-06;4;0;4;4;0;0.22
2916960;2024-07;4;1;3;4;0;0.38
2916960;2024-08;2;0;2;2;0;0.22
2916960;2024-09;1;0;1;1;0;2.2
2916960;2025-01;1;1;0;1;0;0.35
2916960;2025-03;1;0;1;1;0;0.28
2916970;2024-07;7;5;2;7;0;3.8
2916970;2024-08;2;1;1;2;0;1.09
2916970;2024-09;3;1;2;3;0;1.05
2916970;2024-10;1;1;0;1;0;9.12
2916970;2024-11;1;1;0;1;0;2.22
2916970;2024-12;1;0;1;1;0;0.22
2916970;2025-01;1;0;1;1;0;0.2
2916970;2025-02;1;0;1;1;0;0.3
2916970;2025-05;1;1;0;1;0;1.27
2916970;2025-06;3;1;2;3;0;1.74
2916970;2025-07;1;1;0;1;0;2.92
2916970;2025-11;1;0;1;1;0;3.97
2916970;2025-12;1;1;0;1;0;1.0
2916970;2026-02;1;1;0;1;0;1.5
2917350;2024-10;306;247;59;283;0;9.5
2917350;2024-11;75;54;21;69;0;20.22
2917350;2024-12;28;23;5;25;0;29.7
2917350;2025-01;22;16;6;20;0;21.1
2917350;2025-02;15;12;3;10;0;21.47
2917350;2025-03;15;10;5;10;0;12.48
2917350;2025-04;8;3;5;7;0;23.3
2917350;2025-05;8;5;3;7;0;68.88
2917350;2025-06;9;6;3;9;0;23.85
2917350;2025-07;7;2;5;7;0;15.72
2917350;2025-08;14;8;6;13;0;26.01
2917350;2025-09;11;6;5;11;0;10.76
2917350;2025-10;6;3;3;6;0;3.95
2917350;2025-11;138;78;60;7;0;7.84
2917350;2025-12;98;56;42;9;0;11.25
2917350;2026-01;48;31;17;6;0;13.23
2917350;2026-02;20;11;9;0;0;15.62
2917350;2026-03;141;123;18;10;0;5.42
2917350;2026-04;19;11;8;4;0;24.67
2917350;2026-05;12;8;4;1;0;7.15
2917550;2025-11;4;4;0;3;0;2.11
2917550;2026-01;1;1;0;0;0;0.62
2917550;2026-03;1;1;0;1;0;0.8
2917550;2026-04;2;2;0;2;0;0.87
2917900;2024-08;5;5;0;5;0;0.94
2917900;2024-09;1;1;0;1;0;0.2
2917900;2026-01;1;1;0;1;0;6.13
2918270;2024-04;5;4;1;5;5;1.44
2918270;2024-05;3;3;0;3;3;2.91
2918270;2024-06;1;0;1;1;1;6.25
2918270;2024-07;1;1;0;1;1;46.28
2918270;2024-08;2;1;1;2;2;0.47
2918270;2024-09;1;0;1;1;1;0.38
2918270;2024-12;1;1;0;1;1;5.67
2918270;2025-05;1;1;0;1;1;13.53
2918270;2025-09;1;0;1;1;1;22.85
2918270;2025-11;1;1;0;1;1;10.82
2918520;2024-07;57;57;0;57;0;1.88
2918520;2024-08;12;11;1;12;0;3.07
2918520;2024-11;3;3;0;3;0;11.07
2918520;2024-12;2;2;0;2;0;6.6
2918520;2025-02;1;0;1;1;0;1.0
2918520;2025-05;1;1;0;1;0;4.32
2918520;2025-12;1;1;0;1;0;1.0
2918600;2024-04;3;3;0;3;0;1.78
2918600;2024-05;2;2;0;2;0;1.84
2918600;2024-07;1;1;0;1;0;1.37
2918600;2024-08;2;2;0;2;0;10.94
2918600;2024-09;2;2;0;2;0;3.09
2918600;2024-11;1;1;0;1;0;0.62
2918600;2025-05;1;0;1;1;0;0.9
2918600;2025-06;1;1;0;1;0;0.22
2918600;2025-12;1;1;0;1;0;1.0
2918690;2024-01;0;0;0;0;0;0.0
2918990;2024-01;0;0;0;0;0;0.0
2919300;2024-08;2;2;0;2;0;2.05
2919300;2024-09;5;5;0;5;0;5.51
2919500;2024-01;0;0;0;0;0;0.0
2919770;2024-06;3;3;0;3;0;1.23
2919770;2024-09;1;1;0;1;0;48.85
2920520;2024-07;3;2;1;2;0;0.52
2920520;2025-02;1;1;0;1;0;0.52
2920520;2025-03;1;0;1;1;0;13.17
2920520;2025-05;1;1;0;1;0;0.22
2920520;2025-10;1;1;0;1;0;12.03
2920520;2026-02;2;2;0;1;0;1.87
2920940;2024-01;0;0;0;0;0;0.0
2921670;2024-01;0;0;0;0;0;0.0
2921810;2024-10;1;0;1;0;0;0.43
2921810;2024-11;1;1;0;0;0;0.6
2921810;2025-03;2;2;0;1;0;0.56
2922600;2024-01;0;0;0;0;0;0.0
2922630;2026-03;7;5;2;3;7;3.2
2922630;2026-04;2;2;0;2;2;3.22
2922950;2024-01;0;0;0;0;0;0.0
2923030;2024-01;0;0;0;0;0;0.0
2923210;2024-09;7;7;0;7;0;0.49
2923210;2024-10;2;2;0;2;0;0.57
2923210;2024-11;6;6;0;6;0;2.29
2923210;2025-05;1;1;0;1;0;0.43
2923210;2025-08;1;1;0;1;0;0.5
2923210;2025-11;2;2;0;2;0;0.5
2923210;2025-12;1;1;0;1;0;0.98
2923690;2024-05;1;1;0;1;0;2.08
2923970;2026-02;2;2;0;2;2;1.35
2923970;2026-03;7;7;0;7;7;6.44
2923970;2026-04;6;6;0;6;6;5.26
2923970;2026-05;4;3;1;4;4;1.23
2924310;2025-05;127;103;24;103;0;5.63
2924310;2025-06;9;8;1;6;0;5.44
2924310;2025-07;12;10;2;10;0;8.67
2924310;2025-08;7;6;1;5;0;6.46
2924310;2025-09;6;6;0;6;0;7.29
2924310;2025-10;3;2;1;3;0;5.05
2924310;2025-11;16;13;3;15;0;10.44
2924310;2025-12;3;1;2;3;0;4.29
2924310;2026-01;7;4;3;6;0;5.25
2924310;2026-02;4;2;2;4;0;4.64
2924310;2026-03;1;1;0;1;0;10.6
2924310;2026-05;8;7;1;7;0;6.88
2924390;2024-05;4;3;1;2;0;1.97
2924390;2024-06;1;0;1;0;0;0.1
2924390;2024-08;1;1;0;0;0;23.82
2924390;2025-03;1;1;0;0;0;1.35
2924660;2024-11;15;13;2;7;0;4.77
2924660;2024-12;6;6;0;1;0;2.81
2924660;2025-01;1;1;0;1;0;0.2
2924660;2025-03;1;1;0;1;0;3.23
2924660;2025-04;3;1;2;3;0;1.16
2924660;2025-05;1;1;0;1;0;0.22
2924660;2025-08;1;0;1;1;0;0.33
2924660;2025-09;1;0;1;1;0;3.27
2924660;2025-11;1;0;1;1;0;4.27
2924660;2026-02;1;1;0;1;0;10.23
2924660;2026-03;1;0;1;1;0;0.32
2924660;2026-04;1;1;0;1;0;4.1
2924800;2025-06;1;1;0;1;1;0.83
2924980;2026-05;4;4;0;0;0;5.39
2925410;2024-05;50;40;10;50;0;2.77
2925410;2024-06;76;57;19;76;0;3.14
2925410;2024-07;9;6;3;9;0;2.45
2925410;2024-08;6;6;0;6;0;2.16
2925410;2024-09;8;4;4;8;0;3.67
2925410;2024-10;8;6;2;8;0;2.35
2925410;2024-11;3;1;2;3;0;29.77
2925410;2024-12;2;2;0;2;0;0.88
2925410;2025-01;3;2;1;3;0;7.12
2925410;2025-02;4;3;1;4;0;2.09
2925410;2025-03;3;2;1;3;0;0.87
2925410;2025-04;4;2;2;4;0;0.82
2925410;2025-05;1;0;1;1;0;0.68
2925410;2025-06;2;1;1;2;0;2.73
2925410;2025-07;1;1;0;1;0;0.4
2925410;2025-08;3;2;1;3;0;1.79
2925410;2025-09;1;0;1;1;0;0.43
2925410;2025-10;1;1;0;1;0;2.58
2925410;2025-11;1;0;1;1;0;0.28
2925410;2025-12;4;1;3;4;0;2.08
2925410;2026-01;3;2;1;3;0;6.61
2925410;2026-02;1;0;1;1;0;0.55
2925410;2026-03;1;1;0;1;0;3.47
2925410;2026-04;3;3;0;3;0;5.87
2925410;2026-05;1;0;1;1;0;0.17
2925420;2024-01;0;0;0;0;0;0.0
2925980;2024-07;1;0;1;1;0;0.13
2926100;2024-01;0;0;0;0;0;0.0
2926130;2025-07;1;1;0;1;0;1.38
2926130;2025-08;5;5;0;0;0;3.13
2926130;2025-10;1;1;0;1;0;1.18
2926130;2025-11;2;2;0;1;0;0.57
2926130;2026-01;1;1;0;0;0;1.58
2926230;2024-05;8;8;0;5;0;9.0
2926230;2024-06;2;2;0;1;0;0.68
2926230;2024-11;3;2;1;3;0;2.38
2926230;2024-12;1;1;0;1;0;19.95
2926230;2025-01;2;2;0;2;0;7.65
2926230;2025-02;1;1;0;1;0;0.32
2926230;2025-03;1;1;0;1;0;3.75
2926230;2025-05;3;3;0;3;0;5.76
2926230;2025-07;1;1;0;1;0;1.27
2926230;2025-09;2;1;1;2;0;11.65
2926230;2025-11;1;1;0;1;0;3.98
2926230;2026-04;1;1;0;1;0;4.98
2926320;2026-04;10;4;6;10;0;7.7
2926320;2026-05;6;4;2;6;0;56.81
2926400;2024-04;4;2;2;4;0;0.93
2926400;2024-06;1;0;1;1;0;1.5
2926630;2025-10;1;1;0;1;0;8.73
2926630;2026-02;2;2;0;2;0;14.15
2926680;2025-10;13;12;1;10;0;0.7
2926680;2025-12;15;13;2;15;0;1.22
2926680;2026-01;7;7;0;5;0;2.42
2926680;2026-02;5;2;3;5;0;0.59
2926680;2026-03;11;9;2;11;0;1.75
2926680;2026-04;5;4;1;5;0;1.44
2926680;2026-05;7;5;2;5;0;1.98
2926880;2024-12;9;9;0;0;0;5.37
2926880;2025-01;2;2;0;1;0;1.0
2926880;2025-02;1;1;0;0;0;4.82
2926900;2025-07;269;203;66;256;269;6.39
2926900;2025-08;172;145;27;160;172;13.07
2926900;2025-09;89;78;11;83;89;8.28
2926900;2025-10;39;31;8;36;39;13.36
2926900;2025-11;44;32;12;40;44;15.25
2926900;2025-12;39;32;7;38;39;26.64
2926900;2026-01;48;36;12;46;48;18.05
2926900;2026-02;44;38;6;40;44;11.8
2926900;2026-03;42;38;4;39;42;15.45
2926900;2026-04;43;36;7;41;43;19.52
2926900;2026-05;26;23;3;23;26;19.72
2927050;2024-01;0;0;0;0;0;0.0
2927260;2024-04;4;4;0;0;0;0.38
2927260;2024-05;3;3;0;1;0;0.24
2927260;2024-07;2;2;0;0;0;0.16
2927260;2024-08;1;1;0;1;0;0.47
2927260;2024-10;1;0;1;1;0;0.28
2927260;2024-11;2;2;0;1;0;0.17
2927260;2024-12;2;0;2;0;0;0.19
2927260;2025-01;2;2;0;0;0;0.36
2927260;2025-02;1;0;1;1;0;0.2
2927260;2025-03;2;2;0;2;0;0.22
2927260;2025-04;1;1;0;1;0;0.43
2927260;2025-05;1;1;0;0;0;2.67
2927260;2025-07;1;1;0;1;0;0.17
2927260;2025-09;1;1;0;1;0;2.48
2927260;2025-10;1;1;0;1;0;0.87
2927260;2025-11;1;0;1;0;0;0.25
2927260;2025-12;1;0;1;1;0;0.48
2927260;2026-01;1;1;0;1;0;0.23
2927260;2026-03;2;2;0;1;0;5.04
2927260;2026-04;1;1;0;1;0;0.2
2927510;2026-04;76;75;1;46;0;7.52
2927510;2026-05;63;62;1;41;0;6.97
2928390;2024-06;3;3;0;2;0;1.15
2928390;2024-07;5;5;0;2;0;0.48
2928390;2024-08;3;3;0;2;0;1.5
2928390;2024-09;1;1;0;1;0;2.15
2928390;2024-10;1;1;0;1;0;0.38
2928390;2025-01;2;2;0;1;0;0.82
2928390;2025-02;2;2;0;2;0;0.62
2928390;2025-03;2;1;1;2;0;0.93
